geneID	HS01	HS02	HS03	HS04	HS05	CL08	CL10	CL11	CL12	CL13
CLSTN2	4.651463304206734	5.428884544013667	5.654124882302419	5.544176541158709	5.7827129484430255	1.9165354455302988	2.328608057358436	0.7117169395112339	0.4246624872025127	0.807482069114767
CMBL	2.515181105794509	3.408422261940001	3.7988587589037155	3.910531966779906	5.0339777808903685	1.0686804574451705	2.4060747636065822	0.7363243115454835	0.43907687131973594	1.2273958669428497
CMKLR1	3.127710205088164	3.6809729583171635	3.616196197392061	4.312221980545333	4.40701976224382	6.805657269826694	6.9521893055057085	7.363276940105053	7.577312315839849	7.474904343966364
CMPK2	1.3231395582553471	1.3417413897022377	1.5821444979105062	0.7774245049567737	3.1555362300947754	5.172257983184789	5.066800957391275	6.908980138042512	6.531287056284092	5.364009022751876
CMTM7	2.1777975836459613	2.490148225460815	1.954939108428532	2.324526075215381	2.4831765934604366	4.76509712835624	4.909510579607405	4.9333840871198005	4.787086117999177	4.957806443764372
CMYA5	4.760075017727177	4.304539991686759	4.835196956845756	4.203838064155185	3.3076139519412138	1.3434770126015916	1.7985948056157959	1.9644125629765437	0.6142892380807312	2.206620947575715
CNGA1	2.7468585652698354	2.8484598565456754	3.1724132489140673	2.961673074429471	1.7122513573143863	0.9815051223508691	-0.16902236759794764	0.00308962970931153	-0.07060785547139985	0.41884546580042215
CNNM1	2.037042280952741	1.8465057074808533	2.062132639990969	1.3437510072045258	1.5577055337447223	-1.4560603533225418	-1.650423905411205	-0.6874751735286793	-0.5740101077987316	0.2789585713751659
CNTFR	1.6361911600580408	2.0880157182484074	3.093167164257294	2.8252311857752463	1.8889279132087777	-2.3630860252453747	-0.6774455036106988	-2.009198344780925	-3.055871126030457	-2.912766437941525
CNTN1	6.954106115365013	7.169775707130854	4.889305254574565	6.5918128705405605	5.490270588056713	5.385304464889602	3.602329403358359	2.755000435322469	2.802169084761394	3.9669564178526286
CNTN2	0.7905857422892488	0.6747052383988222	0.513044787776081	0.36891516400992386	1.5103485458831747	-2.8912951299244734	-1.7408626783194925	-0.599073399933526	-1.0219036977713802	-1.3655164651629201
CNTNAP3	4.082986786291955	4.000302634321501	5.207597125121107	4.815724198825359	3.4195342193803677	1.529317334107297	1.4474432339062333	0.07541155150814985	1.179104026074273	1.8994506998698968
CNTNAP3B	4.523073070877875	5.048314946605047	6.590114785875898	5.162940596818957	4.258951453366498	2.8832299845619738	3.0229658856426953	2.6261372411794626	2.498990652408338	2.4098789198478157
CNTNAP3P2	1.4046897140837336	1.2586801188921193	2.088703674415916	1.155068827994301	1.7494091034714088	0.41399270066994454	0.26744952511553644	-0.8393818592447893	-1.5475305403270116	-0.8693977413839877
COBL	6.027488172086662	5.855104716437483	5.869491276477056	5.8315387899809945	6.381923268309584	1.965049884097088	-0.35407362452286595	-0.6663513689911895	0.9299470708985811	1.5783256330082338
COBLL1	6.983396924685519	6.387712060569364	7.998267507469067	7.112833671438533	5.990686547692576	5.142552042799134	4.99773028749396	4.87980627006206	4.570061473871901	4.791939071727532
COCH	3.1386839654649403	4.966885295229293	4.1094473019040745	3.358428831811562	3.892026707905691	-0.2323525614047898	1.2426754581883053	1.2239553389961166	0.5179498051694407	0.9326288965901938
COL17A1	5.642294792672312	5.1137156634164365	4.85004726109805	5.470601129197036	5.52809854556827	2.9330176479782666	1.5351199077150817	0.521141367200889	1.7424545502165734	2.3026549384534163
COL21A1	4.503553201184371	4.2518265022343344	4.481626274881889	4.236260039381269	3.9679743088129174	2.1056243371155063	1.9725871164885127	2.380687576422544	1.1836612073628583	2.245097565827313
COL25A1	0.45812218003685984	1.2384671232004054	3.3696086376710332	1.8270738234993313	2.262747513283383	-1.2676088968384125	-0.21378808789034928	-1.5160927366715835	-1.1919829445142809	-1.618115735966045
COL3A1	10.620846603595767	10.954612957379481	10.680119576068453	10.747066219713618	11.640624318100048	13.72032213115056	13.88608572967486	12.2081142287908	12.980280760882499	12.077216623648766
COL4A1	7.208981701432642	7.534884179132184	8.344634540407824	7.791565293153557	7.380959279092259	9.78183217807438	10.759880832575918	9.438373258002233	9.790910582269339	9.612978886335199
COL4A4	1.81226109157112	2.9443288983632514	2.8649523976013325	1.9960058699842849	2.2271525402947345	5.326822676453778	6.955828391167423	4.841551200132742	4.531448947874551	5.656485916418854
COL4A5	6.122825079540668	5.580229815491803	6.518552110492219	5.645851042890932	6.805966879371181	3.5075693644002346	2.0848338326815026	1.9040931933919814	2.778783195943341	2.7797758063117564
COL4A6	3.943865104718431	4.114760626692695	4.4812013816334435	3.565215553549001	4.446632708840042	1.8453228049077341	0.8535215752238487	0.7735444958371425	0.28763479047503254	1.4896390808319975
COL5A2	7.031225456567914	7.599063452775644	7.790271772463528	7.34736801354108	8.153157934963698	10.515890533749152	10.995227576929048	9.992547346648147	10.18367512656889	9.509585548515949
COLQ	-0.07303140697200007	0.18513413966045847	1.4745345673002075	-0.1864156484102946	1.9945218204595816	1.928088739008345	2.9997162429064645	3.2795313238870527	2.6884544878022636	2.880280856658214
CORO1A	3.714618759597928	4.521680353476845	3.219387071477605	4.0232977494912	3.731409711070137	7.395343885044265	8.017805337898668	8.228979694516276	8.570818259005987	7.495567275160786
CORO7	3.310643082197932	3.510068745908304	3.685610472179129	3.782064554625436	4.898237889048873	5.888012213676366	6.131300186921813	6.427817205628505	6.565012493667494	5.771921311090721
COTL1	3.915470179128963	4.961926431302747	4.990407970574628	4.897719802090074	4.192005235108212	6.9891950246805035	7.706079487317842	7.684977576517599	8.171999537562247	7.617177346578893
CP	3.5899461710571354	5.043573315918295	4.68979116560953	5.72996443233296	6.120569262803165	8.20533102839464	7.012968346127062	8.082928644763934	8.088767032718401	8.609482262060457
CPEB2	7.143868400735026	6.7113877428684905	7.296678023483783	6.710897203383079	5.761655595098179	4.8994574686054575	4.1513194275605425	4.693450000817535	4.552428520525712	4.936409056830629
CPNE5	0.6709190601725779	-0.3770736979429579	-0.4380071903951456	1.3259780588048957	0.4010847589576965	3.4878129351507323	3.4926557863709693	2.961036459566959	3.4672908266444655	2.174035974263946
CPNE7	0.32193711154722787	-0.6705220776828409	-1.416618488917401	-0.07853844987857919	-1.2998019635439417	3.4873758759030054	2.3285255540435403	3.18784106135704	3.5338163325816243	1.8245017799083416
CPVL	4.838491894985844	5.390047127262794	4.623608881442896	5.547629471959574	5.447075852665527	8.309959681563067	8.151305785967262	8.265027756599007	8.647861845975312	8.281237952926729
CPXM1	2.5642443762135354	3.810485700596065	3.3796876690882223	2.967240762204612	0.7704249900253739	6.593859846865531	7.533520404698244	6.672993804374052	6.411949507795848	6.06309594895347
CR1	1.3240175681395003	2.5124461172934796	2.6229324782336705	3.081574721746508	1.5764250555550212	4.764483408369798	6.354039542223818	5.14435265585103	4.827034085484078	4.967764522356745
CRABP1	2.0020463613443713	2.2706211934104163	0.4763017272574878	1.5093691590370732	0.9747914961009894	0.5724337019223853	-2.237428309242389	-0.5137436488178819	-0.9530422667842875	0.09067924056667473
CRB3	4.15746286864616	4.049394853884815	3.482043779881003	3.7528559827981036	4.047171933184666	3.2197178173442302	0.188930659328448	0.8895635102239314	0.7262935167148867	1.6079296765041138
CRISP3	4.731995074857931	3.2486308102421746	4.887383723351108	2.4870348712614923	0.7300715632906991	-0.36066711764943515	-2.694999491848286	-1.7581127305424105	-0.6449858972963343	0.7248057533990091
CRISPLD2	5.543281114525382	5.415781438244029	5.604250173581221	5.5355718106565375	6.801411667410687	7.896084781814872	8.435225440349289	7.521233654407679	7.783970114901932	7.805608391449889
CRLF1	4.000857233522671	3.6030562755272957	3.1596446247153707	2.897383993568108	5.061353247760447	2.123057787831543	3.0517566452323557	0.6530202451351221	0.8272731900413309	0.31571606166159255
CRTAM	-1.2970991443693942	-1.0156862668029307	0.43040622895567066	-0.778849125301847	1.0486400098187503	2.7190100873891234	3.341206347508503	3.6845427382436404	4.342474360408368	3.296894078683783
CRYAB	5.749481098154245	6.091513608855513	7.200828473665524	7.205190803114409	3.7055757780211485	3.451100169047086	2.5878666861466124	1.049341657363806	1.9463848411958642	2.2358198110488847
CSF1R	4.619360885331434	5.532646125901362	5.452152817598789	5.828978027466337	6.253246320093783	6.951774882197689	8.019150844081187	7.132421920783562	7.716769837408117	8.186093890608682
CSF2	-4.8763680230450674	-3.5628165965719187	-3.3523782576557863	-5.180930543871455	-2.222328138948477	0.22474653373234238	2.4571731450111796	1.7859022557823063	2.0233772518365885	1.0462385868046087
CSF2RA	2.464848551265709	3.539931964884558	3.9496416030426076	3.782102065355887	4.463283510281818	5.6813631034984216	5.368312428058562	5.601783549592383	5.768461536454047	5.8780363661921715
CSF2RB	2.5879123044628476	3.6984183210351036	2.8484020285625595	3.832758295525147	3.8640452501007756	7.418404634862582	7.797900112661033	8.70948230728991	8.58330710663123	8.297709625315218
CSF3R	1.9604056665435516	2.57114657750895	2.86505145763338	3.434842286803767	0.9764228746582524	4.8217729069552036	6.7255614798513434	6.019478482134598	6.336224689362164	6.032763620685178
CSMD1	1.6882224065909084	3.2205398563475898	3.9641025077396383	3.353108047875661	-0.3312578966001411	-1.581861955458309	1.1822435274563452	-0.28710241594317626	-2.3740817368512133	1.2353388730079617
CSRNP3	3.9211002442467993	3.909755302404044	3.3994286902584547	3.1684600314649978	3.5921175684470956	2.1858050234848654	2.6377481507639975	1.0368671013237174	0.016240462338248118	0.08211777113552392
CST6	7.520624233910667	7.265892343682536	6.627532975865993	5.664193554274936	7.532608766430673	5.503311719608375	-0.5072267456261597	2.788831416020239	2.3410421876633762	4.221647425298767
CST7	-0.30581486657611745	0.5331000945583513	0.2975163856085077	0.24130525482316242	1.6768313200276177	4.665765498688088	4.938162259653991	4.636633879123725	5.58369563455981	4.681034588960189
CTAGE4	2.6774202641838736	3.5668407380008027	3.0192826889154603	3.0123847114438993	3.5776867792142544	1.8940959844313496	1.1495622638407554	-1.5591988173886266	0.71041744671499	1.7067428488885257
CTB-102L5.4	3.5601583917995203	3.128239214600865	2.853270298328354	3.0119687605131715	4.5569825724392	2.791468761981862	-0.41835437481129484	0.460739626703021	0.06929323004531794	0.2688736794025141
CTB-109A12.1	-1.5001617509504048	-1.6576706983405551	-0.22955352674580395	-1.9158436304473874	-2.222328138948477	0.2973902645162202	0.9393811905996927	1.1994004925412358	0.82083644884126306	0.8519853240180003
CTB-133G6.1	-6.473443889334508	-0.9790045841207006	-0.6917433032541715	-2.805749983147995	-2.222328138948477	0.6621631960378209	2.5485538941130526	2.0526795336691896	2.1047673131267004	1.9129940950820026
CTD-2192J16.22	-1.2009093632586154	-0.5868083053332394	-0.12982473563869046	1.1587945896963354	3.7472921571717883	2.6357732099490008	1.8394796244638025	2.581928272108468	2.283851498294636	1.9898514293293268
CTD-2370N5.3	0.44069984723740063	1.1145472692559606	0.47740873115189514	1.839507658439963	-0.7317057868902017	1.8451454879718874	2.027910146539706	3.1980044411132664	3.1552768321802755	4.082380456472861
CTDSPL	7.107834641115722	6.8905637825674155	6.80222942054602	7.0337629446557575	7.213518176822965	5.8762429186818075	4.571287423589002	4.321956951624615	4.373646481519489	4.341704113436668
CTHRC1	3.6571148365700954	4.653232566024434	4.477621509207923	4.759933095195627	6.50806184167059	7.2427043258288455	7.059484967883039	7.286911707092921	6.971289458260396	5.9521319878685315
CTNNBIP1	8.698792640686865	8.549439303293502	8.477952705822547	8.20712906120456	10.06861553587975	7.823664260210016	4.647003246347052	5.210718013045747	5.682411858943926	5.757211900239259
CTSB	7.309733803090035	7.463216344103503	7.4291898123056805	7.612265522055671	8.396178493376736	10.795808634624297	10.602145226778026	11.327544509800726	11.20268128068707	11.860801534570149
CTSC	6.252062817153573	6.4909674675011715	6.463896298392474	6.154209512420461	6.623697590095327	10.19215849022965	9.80592022553966	10.893400048436302	11.21025458890084	10.277057117533385
CTSH	6.673878383986286	6.739825807565653	6.088324961063663	6.7358068540213525	6.390216630130266	9.049472350809289	8.164071321889988	8.645057199106027	8.925129923979913	8.857342508459954
CTSK	6.209817014406581	7.7327620328848425	6.55750473214111	7.933853613715122	8.937734445858306	9.786727156127675	8.688328112677773	10.02171310096846	9.581566942367582	9.45633308276499
CTSL	4.577725313062819	5.703411075355813	5.185597681024313	6.0511085703036045	6.526488438705037	8.917161577227535	8.805659992711908	9.909455961834032	9.528023462123247	9.10177195936446
CTSS	4.827599016511461	6.074061317213056	5.327373138408697	5.883929729152736	6.68503791142079	10.762437241063312	10.121983556967098	10.641588137718145	10.793279458990748	10.860764064157149
CTSV	7.305445204017891	6.488842849721168	5.7537252197702315	6.006484804809042	7.388179454519207	5.4148265057435525	1.0226948577535369	3.954071081134532	3.1487525445072313	4.8811360038487175
CTSW	-0.385461627309307	0.7389787091793023	1.6160784502509482	0.8368537662349247	1.5732797199454596	3.969539028599665	4.782987053300059	5.132020412744832	5.928143225885026	4.248466860538745
CTSZ	5.35450002328766	5.911258238441867	5.8726713915915205	6.314634983285103	6.594874050814811	8.992790866302409	8.646902393169874	8.284364218277627	8.837250752663095	9.39503631957729
CTTNBP2	2.6627695562022264	2.392871467647749	3.5010636174767713	2.8348313853787825	4.570306485551297	0.43741673051420227	0.6230792717050506	0.1251167312415652	-0.6650800097343914	-0.6833224760702721
CWH43	6.56434902442023	6.237725825812708	5.822800726263089	6.161031674132642	5.9055059189178065	5.791644220274228	2.458792404839443	2.7754906318842565	2.4843070657256545	4.090967198418813
CXADR	8.133259911422737	8.239845142405287	7.827826499170274	8.11220520179343	6.737108732964577	7.089028693051754	2.7940321298839255	4.839504289121077	4.5411266985833505	6.389156524942688
CXCL1	-1.965893935810735	-1.6434554811902273	-3.0946045193926057	-1.4514956516630413	-2.222328138948477	3.1565125004671613	5.536050093192504	3.977696584416092	3.6228452446222503	3.958076544062621
CXCL10	0.2587638760555471	1.4707179421352392	-2.4350230064672274	0.012765390949102748	1.2936683807575835	7.936811623598864	8.057760760556285	10.507671526076425	9.704183381758476	9.071756997935719
CXCL11	-1.9498037568472804	0.969310933806589	-3.296377037093452	-1.0139332781592574	-0.06771019407764996	5.961387963550785	6.084391117973632	8.742488537596648	7.847027584553197	7.585629899610128
CXCL13	-6.473443889334508	-3.943350831314552	-6.519189817758153	-5.180930543871455	-2.222328138948477	2.3727267070772737	3.5653310611803484	2.7721462016620313	2.0932299738681692	5.0123327186784215
CXCL14	10.587108163095124	10.24856846131183	10.055794091401594	10.46476296309184	9.984710464135246	7.549219943356802	7.30893303059979	6.849647075133795	6.24918359289469	6.530649806952885
CXCL16	4.138955108472261	3.737062141340434	4.092115188200218	3.7380784914273106	3.4146546188327527	6.332089600016304	6.460685056042323	6.238800333508634	6.814227559945557	6.938084070845701
CXCL2	-1.447786293385659	-0.5392499167976037	-0.40155936078743815	-0.022975510375688016	-2.222328138948477	2.1462972154857023	3.5243112779265418	2.504137466413234	3.0405003174490672	2.775012731538195
CXCL3	-3.8652370241481	-2.153794363069983	-1.3506536490327363	-1.6099232949198836	-2.222328138948477	1.3261340322070736	3.915199622971791	1.9157326410578819	2.864154475938007	2.3866781450567585
CXCL8	-1.2613404580598253	1.7014235873503756	-0.6081748100993355	4.691846184100885	1.0619813177574509	4.758629166262231	9.57200810947997	6.331446702232964	7.625844094229366	5.743704797967851
CXCL9	1.2240796120092934	4.061643274325746	1.2120344392661138	1.850595329939455	2.3395893156471725	10.318229595843942	10.503688555877403	11.236007919271092	11.603669633025415	11.390177895078674
CXCR2P1	-0.33680593478552484	-0.8262990428506972	-0.35269362778021	-0.15321409792386395	-2.222328138948477	3.6040112213253086	4.9948953301418495	4.962108324181919	5.790312573774217	4.7582892407397015
CXCR3	-3.14199590055415	-0.8231108653098921	-2.549234088572721	-2.0201278240629206	-2.222328138948477	3.8067847722943053	3.9150549901398155	4.2628659246062535	4.731219766295435	3.2657139704281404
CXCR4	1.6176199815333123	2.5758253059822254	2.0630206140212772	2.1996104620899146	2.1422889514075916	7.073943268253444	7.022081899216262	7.349863958482112	7.503528361056318	7.269027884426163
CXCR5	0.3472649732931952	0.01249786630933669	0.1140698501312078	-4.368157812397404	2.9539287739736455	2.1250712267498173	2.7695433297478345	3.3643425319977496	3.1495673836331473	2.6966948667989157
CXCR6	1.2768941298481529	1.0625662203653181	2.348455503410972	1.0257447690434027	0.809400905032252	6.97158150652364	6.442249608327768	7.211218929396662	7.4179456404546125	6.4486002173962484
CXorf21	0.035988924380008364	0.690103697963999	0.9387009172900991	1.0627084275276324	1.2936694613933386	3.379251345136308	3.9174473804029115	4.05687375363334	4.163859599989192	3.9311340452623704
CYBA	2.9337922597089205	3.9663980610689253	3.573784157441021	4.1856871791751535	4.803140078068531	8.023803729157725	7.661161105515864	8.214468026125587	8.292459091489805	7.521213487597382
CYBB	4.338952830985571	6.219415954735026	5.112044619705811	6.405875096648912	6.1158193969704255	10.083446766639732	10.107144728743345	10.329158729652377	10.319155350907202	10.807416909858055
CYFIP2	3.6474929375488347	3.674313729496837	3.640255434945321	3.5095355943547353	3.4887256810354588	5.137529870480334	5.812742337226776	5.962807329967771	5.821439786937382	5.512764616436191
CYP24A1	0.8217670104521211	-0.7932176758759688	-0.7698802907108744	-1.993449368007661	1.262964662656652	2.4935125175287114	1.304387735622751	2.7625506566578086	1.9085760110066774	2.185068246382525
CYP27B1	0.7186340778179243	-1.2546903390585662	-0.39012197933999815	0.616226887402546	1.0074193778626028	3.825090142519092	3.748029427479996	3.7543966769408805	3.447773986098618	4.5498673155799905
CYP2E1	3.1895140957997326	3.070388507501398	2.833920639882065	3.0682788280590834	4.479823018361097	1.920058929513934	0.1766405905204137	1.5736845990452997	0.9175844683733633	0.23011504331923088
CYP2J2	4.420473462493859	4.0896328277503295	3.74560584917417	3.5141150355405424	2.344171809805142	0.8526477338512173	-2.6934825404919684	0.08647485227992155	-1.6293696407739588	0.17581857391556877
CYP2W1	2.5159931196566485	1.6810899971624662	1.8027274329917262	2.068327194481413	1.2108382928256733	-2.6472258562438244	-3.908920918168111	-1.6496303930332674	-3.1432370171788433	-2.086529192403477
CYP39A1	5.12016192114353	5.102847022673749	4.760854001518525	5.521342705987448	6.047093346759951	1.4913043800627905	-0.2068610636766183	-0.06647544524249711	-0.47725363529153897	1.5639358554568838
CYP4B1	2.204313203328375	3.7192245422558075	3.0780064070060678	3.266141096319045	3.6281728933059476	1.1333273926194165	0.3387293423991442	1.1369629129581855	-0.23599310617205685	1.0681349849988329
CYP4F12	4.929067462214271	4.899379980653855	4.9949957622229855	5.103200319408381	3.8914502207647312	3.0580934276840157	1.742701572218942	0.10137884926127576	-0.6920503391341293	0.36010634294748
CYP4F22	5.798044341993486	5.148219750578193	5.092303897468322	4.649448281744716	5.218661332403393	3.938712639532149	-0.41555327603999653	0.8244094975516763	1.2186909534584822	2.913180755528092
CYP4X1	2.9705645015164537	3.464352526885664	3.7673869852616932	3.5111023451413246	2.2123227371909495	0.5613861179009103	0.1819293973408528	0.07175889527038945	-0.6597963316636795	-0.22462387792428756
CYTH4	2.5604591229278855	4.225750511924876	3.8099387487732947	4.14536671058372	4.377418429443086	7.083949285412008	7.474667207149729	7.708978974740609	7.68277096797359	7.009617358404033
CYTIP	2.466820376935588	3.171313989727126	2.6274828057792363	3.2470316920242754	2.879871692206408	6.5110001564105495	6.568592017106518	7.08018482275446	7.097561792336307	6.3634730043469645
DAAM1	7.756144007465903	7.65638726070334	7.715868772447552	7.322793155654915	8.2453535966711	5.807748202952762	4.867078932704345	4.5649152915400775	4.728011382272212	5.121125073514365
DACT2	3.177914790004011	2.8947354675677093	2.919489658203506	3.47104238951884	2.5857644150677292	-0.2707449342098152	-2.3085628828326534	-2.5877465486439784	-1.5034498833714882	-1.3990928032526802
DAPL1	6.383788556405825	5.858083566659095	5.738726797895911	5.899874718928483	5.100784636073016	4.4040808702781415	-2.1506308557267277	-0.7652962653530568	-1.68347407522164	0.07260194719790486
DCD	11.265000609998223	9.485439699969653	11.12877245020794	9.034594157028069	9.758471858180346	6.645207769806315	4.008357059731122	4.1797433974620555	3.3508315292026594	3.6814518605266495
DCST2	0.06750234148485117	1.116401098291877	0.5907010669199643	1.2993318040154331	1.127919797639013	-2.191640843887659	-1.7582153384883958	-1.3839411184815584	-2.3680672453828633	-2.3691408808234313
DCT	8.753701600079733	8.58461770334305	7.543499445933832	8.149616996971854	8.940571482075763	4.685917214752037	-3.356708685992735	2.6018900944776195	1.2178250131346409	3.3120196133315414
DDR1	7.596135005621952	7.1869467691999205	7.198528873303497	7.22545751054075	7.518593999223566	5.956403501004764	4.64004848361505	4.32357977165799	4.26539775039921	4.798879904592959
DDX25	1.5581292419620267	2.112543821323112	2.0232249076871724	2.451483010722801	2.109285160160458	-0.6093998219702812	-0.2627289405348672	0.32126942390478314	0.47906863918283876	-0.48800479380382894
DEFB103B	-0.2796495292931628	0.5519024865057778	-1.6389653967076976	1.271838951801834	1.227199082643279	4.450088331727224	3.631096966910989	2.9976278843278834	3.9106699628650587	3.0628422372886908
DEFB4A	-6.473443889334508	-4.4180314846725235	-4.936561667960774	-4.417093918265293	-1.111306687194204	3.378060480582416	3.8972941558563345	2.4522736358438	2.4330873360856238	0.9414559277191064
DEFB4B	-6.473443889334508	-4.421108937487323	-4.939095051070925	-4.41865676242466	-1.113348762064603	2.5311557777710125	1.387131633831141	2.44847881275805	2.4292911540466973	0.9376645845680247
DEGS1	9.648251483411084	9.42047681901399	9.124848822872124	9.28631994437485	8.668994631181173	7.492435261254799	6.330776107329395	6.306353878669989	6.4774669206232405	6.817014804322254
DENND2C	7.464956847604201	7.115988490573768	7.153884612850988	7.228433915824853	6.022379313001626	5.968787881889472	3.8201102109816785	3.928962786213564	3.9751691985267397	5.127462266877123
DENND3	3.467268027344776	4.077761586210467	4.670714207715364	4.169019987112459	3.5785473636722793	5.319343803701645	6.43635735055306	6.345620500786385	6.207938728445853	6.303373312215119
DERL3	-1.527364680419054	-0.5925313224324238	-1.2353664944427816	0.27370221627706837	0.22476570700913232	6.494145845914858	5.316353924503043	5.436424084980295	6.467209819840205	3.9856366960358556
DGAT2	8.320008425649485	8.52536576677075	8.498160308805405	8.392007401953931	8.399704734617774	6.30597097472755	4.25644859647754	4.317905916503742	4.068136420444777	4.689069868187931
DGCR5	2.187140844973012	1.9742544589220212	2.6550614563538892	2.008301770531407	0.5381609281836762	-0.29852959269102464	-0.7189019163040213	-0.06150608702069939	0.5856226396776554	0.1425525910604179
DGKB	0.9317823939806571	0.08306681354815988	0.7836154040811255	0.9744211764331947	1.7560874604138914	-2.884028581563562	-0.5428721641372503	-2.2490333166460155	-1.3563738183171439	-0.05401359794147182
DHCR24	9.255414254848736	8.739642950774703	8.542977839046204	8.607717271108726	8.306477874100803	7.167708141613657	5.373530108380225	4.855911621072626	5.361195532791276	7.1949033358218415
DIO2	6.086002567458453	5.169033559443033	5.336359628155485	4.231074642019568	6.027924079614468	8.13134343690329	6.89603113745347	7.115600024313806	6.5627753750516895	8.265822194629486
DLEU7	-0.5349517841078881	-0.6294926984026243	0.07500657598733029	-0.5223882355937348	-0.0982772645439087	1.569859122455208	1.8377240421154322	2.3846169509270396	2.31477226894064	2.4919399779002602
DLG2	4.523122098039147	4.499275802902143	4.526290938857093	4.270410591143198	4.89031407065407	2.5545006359489046	1.1097720879671682	1.1004658640192968	1.0101845191464585	1.3549683731928315
DLG5	7.011006205503471	6.818892413795903	6.887957972584581	6.840298707509384	6.783514342686931	5.234474829315271	5.223059853451401	3.8613181917557364	4.550269069823385	5.172922806406985
DLK2	3.319967374354286	2.931720369749045	2.358641607989409	3.4617183769144155	3.3164529326952428	0.6518902572099312	-0.32623244895185893	0.3646672761818417	-0.28927253283526105	0.039874699615086634
DLX3	4.972352661976941	4.0011023831653905	4.05558699322817	4.162806394961998	4.853741576143526	1.2399531202945773	-2.0177941485312236	-1.4369402719728261	-1.0860607680967578	0.5902525844528894
DMRTA1	1.8889284491424787	1.6291368771982608	3.200122275783115	2.9129917088573682	1.2936692242030174	1.0650324032429601	-1.4173046495152255	-2.0504225671765988	1.3445315772472433	-1.5539217586778784
DMTN	4.19469544156242	3.4621528012909923	4.224098095297569	3.892971856832931	4.425559568595421	2.0975064871384	1.8648871216500362	1.2056409737737859	0.862514302707723	1.747536722868683
DMXL2	4.94973550662609	5.41690974192267	5.919142210545082	5.370980557131045	5.742848291346833	7.814027750751305	8.415194730935726	8.936886641479841	8.988723418111936	8.885594430854562
DNAH5	0.6861141001318072	1.5855972488501586	0.9205806270020984	1.5821897387640371	1.6923981849586407	0.14150141593081386	-1.5300393714665461	-1.1229397416731277	-1.8092601949222433	-0.947624484838223
DNER	5.513184954927897	3.6417551616774477	3.7609894424316055	4.090253586435327	4.402363635041716	1.1280381964150954	0.24422756570990414	0.2489251639272541	0.09616207427173852	0.2938238544149265
DNMBP	6.206011486945185	6.168432399357894	6.272174257904108	6.151450142686019	6.144171052630684	4.177122830082112	4.2516711195868435	3.5423485772624614	3.4089267180979017	4.2263510272812095
DOCK10	4.4907081810607465	4.893867097193224	4.676553232205847	4.462639120713722	4.728313619310044	6.686247115588168	7.029637236147429	7.626009492105118	7.46001325090015	7.5039887623487695
DOCK2	3.45119213980351	4.868510094657668	4.517851210994866	4.674056573185728	4.326175476708153	7.464754505143078	7.933452547582675	8.052850825507655	8.35333132408541	8.165681408991373
DOCK4	4.360066297514815	4.5546498328854765	5.944152374369221	4.7996133408799855	3.4920199476282403	6.36395983366634	7.130512189492057	7.04902410055488	7.127826806839047	7.437275443550604
DOCK8	5.052381708893296	4.950130265808375	5.742533913241527	5.283212209378853	6.094628969282848	7.092326545041553	7.955411713749935	7.918463783135263	8.101514778717757	7.811064270427113
DOK2	0.42601958738284246	2.200904290311553	1.261133015835432	2.6066244459956707	4.832506656751056	5.5108694088074675	5.585216191845573	5.944672084515563	6.164343481850167	5.301857203180744
DOK3	0.45753338279005334	0.7984290031715674	1.214251141423368	0.7001942977955968	2.771449505296228	4.251582991920081	4.630301834744851	5.017359993321078	4.930507574418711	4.359389125064493
DOK4	6.625287646829993	6.183782077289377	6.031254161993456	6.293443116694286	6.382010441424498	5.179151638137046	3.9926651621917295	2.922516759553023	3.744673268077809	3.9674952837516213
DPEP2	-1.1793737852550996	0.7994853540314769	0.50482367081282	1.2210679198024124	2.9426763182840427	3.0691917531634383	3.0132131943620593	3.200119067588237	3.055783776070482	2.715735703866022
DPP4	3.596444878645871	5.316110976893144	3.701998511407858	6.034454650667478	5.743820143853365	6.291780850479303	6.85379847837837	7.420027241726799	7.382918898455059	7.2817386008461815
DPP6	3.466574495022229	3.119296455198929	2.9638456484213394	3.582673960323116	3.1796432180648773	-1.7702505816123009	-1.0091069504088184	-0.3192691884529572	-0.8575246992302166	-0.840483980043224
DPYD	4.601482237953157	5.546037624027402	5.579291798562382	5.6583409250529435	5.5839998070862	7.811471954799493	7.93686768060318	8.352431431196388	8.122852878234267	8.304604924405254
DRAM1	4.224765810725877	3.9908714785308885	3.7384291883212852	4.432157445691834	4.474827712739869	7.007907251891462	7.130315870974758	7.9950266012057005	7.595110948915613	7.421911182835644
DSC3	11.492544113860472	11.326051649420235	11.074679668582398	11.174552418560872	11.15678424856922	10.102668930866944	6.275237825727738	7.271496686117846	7.216669433137039	9.00867644899791
DSG1	12.86972039225464	12.815350833203793	12.481569633624472	12.512866714763133	12.447332407046877	11.383182065964121	4.285852065380844	7.866428284206142	8.438709519152448	9.279135407098911
DSG2	6.521882486479774	5.780929140330305	6.10203326339079	5.796646436888217	4.8452471787541285	3.7799243399345404	4.001007045031487	3.064042062944244	3.004356674241068	4.059623630933472
DSP	13.623799973354613	13.22828871864632	13.036156680351482	13.095660786898925	13.089344011937245	10.99968880993809	7.792831510318259	8.316620182144238	8.747085029919901	9.785988306389548
